dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_White,group_tail_Black,group_tail_Asian-Pac-Islander,group_tail_Amer-Indian-Eskimo,group_tail_Other,file
adult,infeasible,fedcvar,0.30,0.50,3,4000,500,0,,0.217771,White,0.362126,0.362126,0.196618,0.314113,0.157449,0.0585469,adult_infeasible_fedcvar_a0.30_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.50,4,4000,500,0,,0.218305,White,0.365861,0.365861,0.196894,0.309462,0.162166,0.0571432,adult_infeasible_fedcvar_a0.30_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.60,0,4000,500,0,,0.21566,White,0.363866,0.363866,0.19351,0.313406,0.153972,0.0535449,adult_infeasible_fedcvar_a0.30_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.60,1,4000,500,0,,0.215227,White,0.36351,0.36351,0.190795,0.313374,0.154752,0.0537028,adult_infeasible_fedcvar_a0.30_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.60,2,4000,500,0,,0.21495,White,0.362668,0.362668,0.191893,0.315958,0.151997,0.0522345,adult_infeasible_fedcvar_a0.30_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.60,3,4000,500,0,,0.215393,White,0.363597,0.363597,0.193252,0.314795,0.15215,0.0531724,adult_infeasible_fedcvar_a0.30_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.60,4,4000,500,0,,0.21597,White,0.367397,0.367397,0.19344,0.310192,0.156845,0.0519779,adult_infeasible_fedcvar_a0.30_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.70,0,4000,500,0,,0.213188,White,0.365194,0.365194,0.189328,0.314272,0.148701,0.0484441,adult_infeasible_fedcvar_a0.30_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.70,1,4000,500,0,,0.212795,White,0.364851,0.364851,0.186777,0.314721,0.148968,0.0486557,adult_infeasible_fedcvar_a0.30_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.70,2,4000,500,0,,0.212611,White,0.364071,0.364071,0.187775,0.317162,0.14685,0.0471994,adult_infeasible_fedcvar_a0.30_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.70,3,4000,500,0,,0.212968,White,0.364983,0.364983,0.189208,0.315741,0.146664,0.0482451,adult_infeasible_fedcvar_a0.30_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.70,4,4000,500,0,,0.21349,White,0.368626,0.368626,0.189079,0.311241,0.15132,0.0471829,adult_infeasible_fedcvar_a0.30_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.80,0,4000,500,0,,0.21075,White,0.367066,0.367066,0.184684,0.315175,0.143046,0.0437775,adult_infeasible_fedcvar_a0.30_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.80,1,4000,500,0,,0.210461,White,0.366783,0.366783,0.182496,0.316012,0.142982,0.0440334,adult_infeasible_fedcvar_a0.30_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.80,2,4000,500,0,,0.210403,White,0.365973,0.365973,0.183482,0.318487,0.141544,0.0425317,adult_infeasible_fedcvar_a0.30_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.80,3,4000,500,0,,0.210685,White,0.366916,0.366916,0.184905,0.316691,0.141104,0.0438112,adult_infeasible_fedcvar_a0.30_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.80,4,4000,500,0,,0.21097,White,0.370163,0.370163,0.184232,0.312289,0.145402,0.0427659,adult_infeasible_fedcvar_a0.30_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.30,0.90,0,4000,500,0,,0.208801,White,0.369957,0.369957,0.180001,0.317591,0.137008,0.0394476,adult_infeasible_fedcvar_a0.30_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.30,0.90,1,4000,500,0,,0.20864,White,0.369678,0.369678,0.178252,0.318597,0.136963,0.0397092,adult_infeasible_fedcvar_a0.30_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.30,0.90,2,4000,500,0,,0.208662,White,0.368874,0.368874,0.179154,0.320882,0.136131,0.03827,adult_infeasible_fedcvar_a0.30_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.30,0.90,3,4000,500,0,,0.208831,White,0.369867,0.369867,0.180502,0.318821,0.135274,0.0396925,adult_infeasible_fedcvar_a0.30_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.30,0.90,4,4000,500,0,,0.208935,White,0.372763,0.372763,0.179343,0.314659,0.139229,0.0386825,adult_infeasible_fedcvar_a0.30_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.30,1.00,0,4000,500,0,,0.207638,White,0.374319,0.374319,0.17558,0.322818,0.130032,0.0354428,adult_infeasible_fedcvar_a0.30_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.30,1.00,1,4000,500,0,,0.207628,White,0.373824,0.373824,0.174182,0.324265,0.130292,0.0355781,adult_infeasible_fedcvar_a0.30_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.30,1.00,2,4000,500,0,,0.207705,White,0.373077,0.373077,0.174914,0.326221,0.130028,0.034286,adult_infeasible_fedcvar_a0.30_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.30,1.00,3,4000,500,0,,0.207703,White,0.374243,0.374243,0.176262,0.323714,0.12851,0.0357833,adult_infeasible_fedcvar_a0.30_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.30,1.00,4,4000,500,0,,0.207691,White,0.376749,0.376749,0.174786,0.319955,0.132214,0.0347504,adult_infeasible_fedcvar_a0.30_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.10,0,4000,500,0,,0.230056,White,0.360169,0.360169,0.201195,0.306356,0.178979,0.103582,adult_infeasible_fedcvar_a0.40_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.10,1,4000,500,0,,0.228781,White,0.360064,0.360064,0.197418,0.306305,0.180889,0.0992282,adult_infeasible_fedcvar_a0.40_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.10,2,4000,500,0,,0.229348,White,0.358253,0.358253,0.199625,0.308532,0.17819,0.102142,adult_infeasible_fedcvar_a0.40_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.10,3,4000,500,0,,0.230227,White,0.359824,0.359824,0.200083,0.307705,0.180529,0.102995,adult_infeasible_fedcvar_a0.40_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.10,4,4000,500,0,,0.230119,White,0.36422,0.36422,0.201142,0.302193,0.185278,0.0977598,adult_infeasible_fedcvar_a0.40_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.20,0,4000,500,0,,0.223831,White,0.360873,0.360873,0.197934,0.306368,0.173281,0.0806977,adult_infeasible_fedcvar_a0.40_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.20,1,4000,500,0,,0.223088,White,0.360459,0.360459,0.194381,0.306427,0.174973,0.079197,adult_infeasible_fedcvar_a0.40_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.20,2,4000,500,0,,0.223192,White,0.358892,0.358892,0.196349,0.308751,0.172372,0.0795932,adult_infeasible_fedcvar_a0.40_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.20,3,4000,500,0,,0.223656,White,0.360433,0.360433,0.197055,0.30789,0.173973,0.0789296,adult_infeasible_fedcvar_a0.40_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.20,4,4000,500,0,,0.224064,White,0.364658,0.364658,0.197897,0.302444,0.178661,0.0766616,adult_infeasible_fedcvar_a0.40_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.30,0,4000,500,0,,0.2204,White,0.361629,0.361629,0.194853,0.306746,0.168348,0.0704247,adult_infeasible_fedcvar_a0.40_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.30,1,4000,500,0,,0.219794,White,0.361073,0.361073,0.191527,0.307048,0.169663,0.0696575,adult_infeasible_fedcvar_a0.40_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.30,2,4000,500,0,,0.219749,White,0.359591,0.359591,0.193369,0.309377,0.167241,0.0691676,adult_infeasible_fedcvar_a0.40_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.30,3,4000,500,0,,0.220142,White,0.361204,0.361204,0.194227,0.308405,0.168306,0.06857,adult_infeasible_fedcvar_a0.40_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.30,4,4000,500,0,,0.22062,White,0.365222,0.365222,0.194795,0.303196,0.172738,0.0671461,adult_infeasible_fedcvar_a0.40_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.40,0,4000,500,0,,0.217666,White,0.362545,0.362545,0.191927,0.307553,0.163046,0.0632589,adult_infeasible_fedcvar_a0.40_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.40,1,4000,500,0,,0.217089,White,0.361943,0.361943,0.188696,0.30808,0.16405,0.0626754,adult_infeasible_fedcvar_a0.40_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.40,2,4000,500,0,,0.217045,White,0.360545,0.360545,0.190489,0.310358,0.162065,0.0617676,adult_infeasible_fedcvar_a0.40_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.40,3,4000,500,0,,0.217418,White,0.362176,0.362176,0.191482,0.309301,0.162605,0.0615265,adult_infeasible_fedcvar_a0.40_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.40,4,4000,500,0,,0.217855,White,0.365919,0.365919,0.191738,0.304277,0.166844,0.0604972,adult_infeasible_fedcvar_a0.40_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.50,0,4000,500,0,,0.215297,White,0.36365,0.36365,0.188999,0.308836,0.157775,0.0572227,adult_infeasible_fedcvar_a0.40_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.50,1,4000,500,0,,0.214742,White,0.363012,0.363012,0.185963,0.309456,0.158585,0.0566921,adult_infeasible_fedcvar_a0.40_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.50,2,4000,500,0,,0.214752,White,0.361699,0.361699,0.187591,0.3119,0.156872,0.0556964,adult_infeasible_fedcvar_a0.40_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.50,3,4000,500,0,,0.215103,White,0.363324,0.363324,0.188789,0.310616,0.156998,0.0557855,adult_infeasible_fedcvar_a0.40_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.50,4,4000,500,0,,0.215489,White,0.366939,0.366939,0.188679,0.305719,0.161077,0.05503,adult_infeasible_fedcvar_a0.40_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.60,0,4000,500,0,,0.213186,White,0.364976,0.364976,0.186046,0.310541,0.152419,0.0519478,adult_infeasible_fedcvar_a0.40_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.60,1,4000,500,0,,0.212687,White,0.364306,0.364306,0.18321,0.311355,0.153116,0.0514455,adult_infeasible_fedcvar_a0.40_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.60,2,4000,500,0,,0.212746,White,0.363142,0.363142,0.184774,0.313749,0.151655,0.0504073,adult_infeasible_fedcvar_a0.40_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.60,3,4000,500,0,,0.213068,White,0.364693,0.364693,0.186092,0.312184,0.151425,0.0509467,adult_infeasible_fedcvar_a0.40_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.60,4,4000,500,0,,0.213384,White,0.368109,0.368109,0.185731,0.307538,0.155314,0.0502291,adult_infeasible_fedcvar_a0.40_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.70,0,4000,500,0,,0.21133,White,0.366562,0.366562,0.183168,0.31268,0.147001,0.0472365,adult_infeasible_fedcvar_a0.40_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.70,1,4000,500,0,,0.21092,White,0.365826,0.365826,0.180612,0.31365,0.147618,0.0468959,adult_infeasible_fedcvar_a0.40_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.70,2,4000,500,0,,0.211007,White,0.36487,0.36487,0.181996,0.31611,0.146333,0.0457234,adult_infeasible_fedcvar_a0.40_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.70,3,4000,500,0,,0.211289,White,0.366305,0.366305,0.183436,0.314259,0.145697,0.0467468,adult_infeasible_fedcvar_a0.40_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.70,4,4000,500,0,,0.211531,White,0.36954,0.36954,0.182719,0.309891,0.149555,0.0459492,adult_infeasible_fedcvar_a0.40_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.80,0,4000,500,0,,0.209738,White,0.368444,0.368444,0.180399,0.315392,0.141411,0.0430435,adult_infeasible_fedcvar_a0.40_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.80,1,4000,500,0,,0.209436,White,0.367683,0.367683,0.178263,0.316476,0.141948,0.0428088,adult_infeasible_fedcvar_a0.40_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.80,2,4000,500,0,,0.209523,White,0.36695,0.36695,0.179351,0.318843,0.140929,0.0415397,adult_infeasible_fedcvar_a0.40_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.80,3,4000,500,0,,0.209736,White,0.368236,0.368236,0.18085,0.316716,0.14,0.0428793,adult_infeasible_fedcvar_a0.40_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.80,4,4000,500,0,,0.209904,White,0.371304,0.371304,0.17977,0.312621,0.143848,0.0419752,adult_infeasible_fedcvar_a0.40_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.40,0.90,0,4000,500,0,,0.208441,White,0.370915,0.370915,0.177785,0.318591,0.135762,0.0391506,adult_infeasible_fedcvar_a0.40_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.40,0.90,1,4000,500,0,,0.208291,White,0.370211,0.370211,0.176097,0.31995,0.136117,0.0390812,adult_infeasible_fedcvar_a0.40_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.40,0.90,2,4000,500,0,,0.20837,White,0.369476,0.369476,0.176967,0.322122,0.135511,0.0377717,adult_infeasible_fedcvar_a0.40_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.40,0.90,3,4000,500,0,,0.208478,White,0.370788,0.370788,0.178395,0.31964,0.13432,0.0392495,adult_infeasible_fedcvar_a0.40_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.40,0.90,4,4000,500,0,,0.208558,White,0.373558,0.373558,0.177068,0.315877,0.138045,0.0382434,adult_infeasible_fedcvar_a0.40_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.40,1.00,0,4000,500,0,,0.207638,White,0.374319,0.374319,0.17558,0.322818,0.130032,0.0354428,adult_infeasible_fedcvar_a0.40_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.40,1.00,1,4000,500,0,,0.207628,White,0.373824,0.373824,0.174182,0.324265,0.130292,0.0355781,adult_infeasible_fedcvar_a0.40_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.40,1.00,2,4000,500,0,,0.207705,White,0.373077,0.373077,0.174914,0.326221,0.130028,0.034286,adult_infeasible_fedcvar_a0.40_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.40,1.00,3,4000,500,0,,0.207703,White,0.374243,0.374243,0.176262,0.323714,0.12851,0.0357833,adult_infeasible_fedcvar_a0.40_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.40,1.00,4,4000,500,0,,0.207691,White,0.376749,0.376749,0.174786,0.319955,0.132214,0.0347504,adult_infeasible_fedcvar_a0.40_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.10,0,4000,500,0,,0.225413,White,0.358961,0.358961,0.188821,0.3055,0.170177,0.103604,adult_infeasible_fedcvar_a0.50_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.10,1,4000,500,0,,0.223878,White,0.358582,0.358582,0.185021,0.306876,0.168879,0.100032,adult_infeasible_fedcvar_a0.50_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.10,2,4000,500,0,,0.224457,White,0.356768,0.356768,0.186856,0.30867,0.168075,0.101915,adult_infeasible_fedcvar_a0.50_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.10,3,4000,500,0,,0.225151,White,0.357879,0.357879,0.188077,0.30742,0.170007,0.102373,adult_infeasible_fedcvar_a0.50_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.10,4,4000,500,0,,0.224939,White,0.362272,0.362272,0.188372,0.301725,0.173435,0.0988921,adult_infeasible_fedcvar_a0.50_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.20,0,4000,500,0,,0.220131,White,0.359876,0.359876,0.186543,0.305565,0.166939,0.0817311,adult_infeasible_fedcvar_a0.50_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.20,1,4000,500,0,,0.21917,White,0.359339,0.359339,0.183125,0.30697,0.166134,0.0802819,adult_infeasible_fedcvar_a0.50_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.20,2,4000,500,0,,0.219284,White,0.35775,0.35775,0.184778,0.308781,0.165162,0.0799501,adult_infeasible_fedcvar_a0.50_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.20,3,4000,500,0,,0.219782,White,0.358802,0.358802,0.186006,0.307457,0.166875,0.0797699,adult_infeasible_fedcvar_a0.50_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.20,4,4000,500,0,,0.219885,White,0.363069,0.363069,0.18611,0.301931,0.17024,0.0780734,adult_infeasible_fedcvar_a0.50_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.30,0,4000,500,0,,0.217149,White,0.360879,0.360879,0.184453,0.305918,0.16366,0.0708366,adult_infeasible_fedcvar_a0.50_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.30,1,4000,500,0,,0.216434,White,0.360308,0.360308,0.181311,0.307488,0.16294,0.0701212,adult_infeasible_fedcvar_a0.50_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.30,2,4000,500,0,,0.216427,White,0.358943,0.358943,0.182782,0.309187,0.162063,0.0691622,adult_infeasible_fedcvar_a0.50_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.30,3,4000,500,0,,0.216844,White,0.359945,0.359945,0.184095,0.307809,0.163429,0.0689436,adult_infeasible_fedcvar_a0.50_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.30,4,4000,500,0,,0.217016,White,0.364081,0.364081,0.183921,0.302453,0.166692,0.0679319,adult_infeasible_fedcvar_a0.50_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.40,0,4000,500,0,,0.21486,White,0.362172,0.362172,0.182517,0.306588,0.159854,0.0631673,adult_infeasible_fedcvar_a0.50_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.40,1,4000,500,0,,0.214333,White,0.361513,0.361513,0.179707,0.308247,0.159573,0.0626255,adult_infeasible_fedcvar_a0.50_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.40,2,4000,500,0,,0.214283,White,0.360332,0.360332,0.181072,0.309896,0.158711,0.0614056,adult_infeasible_fedcvar_a0.50_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.40,3,4000,500,0,,0.21464,White,0.361267,0.361267,0.182361,0.308442,0.159659,0.0614692,adult_infeasible_fedcvar_a0.50_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.40,4,4000,500,0,,0.214811,White,0.365272,0.365272,0.181921,0.303257,0.162958,0.0606491,adult_infeasible_fedcvar_a0.50_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.50,0,4000,500,0,,0.212961,White,0.363648,0.363648,0.180761,0.307712,0.155809,0.0568767,adult_infeasible_fedcvar_a0.50_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.50,1,4000,500,0,,0.212577,White,0.362953,0.362953,0.178246,0.309371,0.155885,0.0564294,adult_infeasible_fedcvar_a0.50_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.50,2,4000,500,0,,0.212524,White,0.361922,0.361922,0.179536,0.311046,0.154957,0.0551579,adult_infeasible_fedcvar_a0.50_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.50,3,4000,500,0,,0.212814,White,0.362831,0.362831,0.180839,0.309445,0.155411,0.0555412,adult_infeasible_fedcvar_a0.50_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.50,4,4000,500,0,,0.212983,White,0.366596,0.366596,0.180132,0.304497,0.158989,0.0546997,adult_infeasible_fedcvar_a0.50_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.60,0,4000,500,0,,0.211355,White,0.365343,0.365343,0.17926,0.309261,0.151359,0.0515532,adult_infeasible_fedcvar_a0.50_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.60,1,4000,500,0,,0.211085,White,0.364626,0.364626,0.176986,0.31092,0.151763,0.0511318,adult_infeasible_fedcvar_a0.50_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.60,2,4000,500,0,,0.211056,White,0.363708,0.363708,0.178225,0.312609,0.150943,0.0497929,adult_infeasible_fedcvar_a0.50_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.60,3,4000,500,0,,0.211271,White,0.364638,0.364638,0.179496,0.310866,0.150783,0.0505703,adult_infeasible_fedcvar_a0.50_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.60,4,4000,500,0,,0.21143,White,0.368162,0.368162,0.178598,0.306185,0.154546,0.0496607,adult_infeasible_fedcvar_a0.50_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.70,0,4000,500,0,,0.210009,White,0.367233,0.367233,0.17801,0.311437,0.146472,0.0468918,adult_infeasible_fedcvar_a0.50_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.70,1,4000,500,0,,0.209839,White,0.366541,0.366541,0.175974,0.312989,0.147169,0.0465212,adult_infeasible_fedcvar_a0.50_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.70,2,4000,500,0,,0.209826,White,0.365711,0.365711,0.177164,0.314774,0.146271,0.045213,adult_infeasible_fedcvar_a0.50_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.70,3,4000,500,0,,0.209978,White,0.36669,0.36669,0.178455,0.31284,0.145615,0.0462882,adult_infeasible_fedcvar_a0.50_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.70,4,4000,500,0,,0.210099,White,0.369949,0.369949,0.177352,0.308459,0.149456,0.0452815,adult_infeasible_fedcvar_a0.50_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.80,0,4000,500,0,,0.208929,White,0.369355,0.369355,0.176995,0.314235,0.141359,0.0427014,adult_infeasible_fedcvar_a0.50_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.80,1,4000,500,0,,0.208814,White,0.368721,0.368721,0.175254,0.315763,0.141843,0.0424854,adult_infeasible_fedcvar_a0.50_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.80,2,4000,500,0,,0.208844,White,0.367925,0.367925,0.176267,0.317589,0.141285,0.0411549,adult_infeasible_fedcvar_a0.50_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.80,3,4000,500,0,,0.208936,White,0.368954,0.368954,0.177596,0.315535,0.140113,0.0424814,adult_infeasible_fedcvar_a0.50_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.80,4,4000,500,0,,0.20901,White,0.371997,0.371997,0.176329,0.311378,0.143909,0.0414372,adult_infeasible_fedcvar_a0.50_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.50,0.90,0,4000,500,0,,0.208118,White,0.371714,0.371714,0.176189,0.317938,0.13586,0.0388869,adult_infeasible_fedcvar_a0.50_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.50,0.90,1,4000,500,0,,0.208057,White,0.371196,0.371196,0.174645,0.319382,0.136192,0.0388701,adult_infeasible_fedcvar_a0.50_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.50,0.90,2,4000,500,0,,0.208116,White,0.370374,0.370374,0.1755,0.321338,0.135801,0.0375665,adult_infeasible_fedcvar_a0.50_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.50,0.90,3,4000,500,0,,0.208162,White,0.371498,0.371498,0.176843,0.319004,0.134483,0.0389816,adult_infeasible_fedcvar_a0.50_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.50,0.90,4,4000,500,0,,0.208193,White,0.374278,0.374278,0.175478,0.315067,0.138197,0.0379431,adult_infeasible_fedcvar_a0.50_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.50,1.00,0,4000,500,0,,0.207638,White,0.374319,0.374319,0.17558,0.322818,0.130032,0.0354428,adult_infeasible_fedcvar_a0.50_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.50,1.00,1,4000,500,0,,0.207628,White,0.373824,0.373824,0.174182,0.324265,0.130292,0.0355781,adult_infeasible_fedcvar_a0.50_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.50,1.00,2,4000,500,0,,0.207705,White,0.373077,0.373077,0.174914,0.326221,0.130028,0.034286,adult_infeasible_fedcvar_a0.50_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.50,1.00,3,4000,500,0,,0.207703,White,0.374243,0.374243,0.176262,0.323714,0.12851,0.0357833,adult_infeasible_fedcvar_a0.50_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.50,1.00,4,4000,500,0,,0.207691,White,0.376749,0.376749,0.174786,0.319955,0.132214,0.0347504,adult_infeasible_fedcvar_a0.50_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.10,0,4000,500,0,,0.221004,White,0.360644,0.360644,0.180347,0.306421,0.152912,0.104694,adult_infeasible_fedcvar_a0.60_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.10,1,4000,500,0,,0.220312,White,0.359966,0.359966,0.178094,0.308522,0.152446,0.102534,adult_infeasible_fedcvar_a0.60_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.10,2,4000,500,0,,0.220486,White,0.35877,0.35877,0.17928,0.309817,0.150623,0.10394,adult_infeasible_fedcvar_a0.60_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.10,3,4000,500,0,,0.221026,White,0.359699,0.359699,0.180806,0.308071,0.151295,0.105261,adult_infeasible_fedcvar_a0.60_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.10,4,4000,500,0,,0.220639,White,0.363285,0.363285,0.180059,0.303412,0.155276,0.101163,adult_infeasible_fedcvar_a0.60_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.20,0,4000,500,0,,0.216617,White,0.361638,0.361638,0.179458,0.306865,0.151756,0.083369,adult_infeasible_fedcvar_a0.60_g0.20_seed0.csv.gz
